id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_Group,Alto_Riesgo
116450,male,49,1,28.0,0,> 2 years,yes,44144.0,124.0,151,0,41-50 años,1
116451,female,20,1,9.0,0,< 1 year,yes,25964.0,160.0,162,0,20-30 años,1
116452,male,36,1,28.0,0,1-2 year,yes,25708.0,26.0,216,0,31-40 años,1
116453,female,24,1,36.0,0,< 1 year,yes,34919.0,152.0,185,0,20-30 años,1
116454,male,63,0,11.0,0,1-2 year,yes,23950.0,26.0,198,0,60+ años,1
116456,male,71,1,28.0,0,1-2 year,yes,35025.0,26.0,52,0,60+ años,1
116457,female,20,1,9.0,0,< 1 year,yes,21934.0,160.0,103,0,20-30 años,1
116458,male,34,1,28.0,0,1-2 year,yes,37829.0,156.0,68,1,31-40 años,1
116461,female,38,1,28.0,0,1-2 year,yes,43974.0,122.0,156,0,31-40 años,1
116463,female,64,1,28.0,0,> 2 years,yes,70398.0,26.0,110,1,60+ años,1
116466,female,40,1,47.0,0,1-2 year,yes,31784.0,163.0,265,1,31-40 años,1
116468,female,63,1,8.0,0,1-2 year,yes,42661.0,124.0,160,0,60+ años,1
116473,male,74,1,19.0,0,1-2 year,yes,32269.0,124.0,213,0,60+ años,1
116477,male,66,1,8.0,0,> 2 years,yes,67671.0,26.0,48,0,60+ años,1
116478,male,47,1,3.0,0,> 2 years,yes,29274.0,124.0,243,0,41-50 años,1
116479,male,20,1,11.0,0,< 1 year,yes,46233.0,156.0,249,0,20-30 años,1
116482,male,27,1,28.0,0,< 1 year,yes,2630.0,156.0,215,0,20-30 años,1
116484,male,45,1,41.0,0,1-2 year,yes,2630.0,163.0,124,0,41-50 años,1
116486,male,31,1,35.0,0,< 1 year,yes,27811.0,152.0,97,0,31-40 años,1
116487,male,37,1,39.0,0,1-2 year,yes,37138.0,124.0,156,0,31-40 años,1
116488,female,22,1,46.0,0,< 1 year,yes,46040.0,152.0,255,0,20-30 años,1
116489,female,37,1,18.0,0,1-2 year,yes,36348.0,124.0,181,0,31-40 años,1
116493,male,41,1,28.0,0,1-2 year,yes,45887.0,26.0,75,0,41-50 años,1
116497,male,47,1,33.0,0,1-2 year,yes,29657.0,124.0,11,0,41-50 años,1
116500,male,25,1,8.0,0,< 1 year,yes,42816.0,160.0,163,0,20-30 años,1
116501,female,78,1,25.0,0,1-2 year,yes,41868.0,26.0,55,0,60+ años,1
116502,female,69,1,39.0,0,1-2 year,yes,2630.0,26.0,221,0,60+ años,1
116504,male,45,1,46.0,0,1-2 year,yes,2630.0,26.0,297,0,41-50 años,1
116507,female,20,1,15.0,0,< 1 year,yes,48631.0,160.0,275,0,20-30 años,1
116509,male,46,1,28.0,0,1-2 year,yes,53090.0,26.0,71,0,41-50 años,1
116511,male,66,1,50.0,0,1-2 year,yes,40533.0,65.0,58,0,60+ años,1
116515,female,49,1,28.0,0,1-2 year,yes,29639.0,122.0,149,0,41-50 años,1
116518,male,48,1,28.0,0,1-2 year,yes,33821.0,23.0,271,0,41-50 años,1
116519,female,41,1,46.0,0,1-2 year,yes,22552.0,26.0,152,0,41-50 años,1
116520,female,29,1,41.0,0,< 1 year,yes,35654.0,152.0,147,0,20-30 años,1
116521,male,40,1,13.0,0,1-2 year,yes,23606.0,154.0,250,0,31-40 años,1
116522,female,50,1,28.0,0,1-2 year,yes,41132.0,154.0,105,1,41-50 años,1
116524,male,63,1,30.0,0,1-2 year,yes,34773.0,124.0,134,0,60+ años,1
116526,male,66,1,7.0,0,1-2 year,yes,2630.0,156.0,127,0,60+ años,1
116527,male,52,1,46.0,0,1-2 year,yes,32772.0,124.0,200,0,51-60 años,1
116531,female,61,1,28.0,0,1-2 year,yes,37132.0,26.0,20,1,60+ años,1
116532,male,45,1,28.0,0,1-2 year,yes,49741.0,150.0,193,0,41-50 años,1
116537,female,35,1,38.0,0,1-2 year,yes,24020.0,124.0,132,1,31-40 años,1
116543,male,39,1,28.0,0,1-2 year,yes,43421.0,124.0,48,0,31-40 años,1
116545,male,78,1,28.0,0,> 2 years,yes,42590.0,124.0,31,0,60+ años,1
116546,male,35,1,28.0,0,1-2 year,yes,48670.0,124.0,62,1,31-40 años,1
116547,female,23,1,28.0,0,< 1 year,yes,35185.0,152.0,273,0,20-30 años,1
116548,male,22,1,37.0,0,< 1 year,yes,25064.0,152.0,31,0,20-30 años,1
116549,male,59,1,28.0,0,1-2 year,yes,25296.0,26.0,41,0,51-60 años,1
116550,male,45,1,8.0,0,1-2 year,yes,56806.0,124.0,241,0,41-50 años,1
116551,male,47,1,28.0,0,1-2 year,yes,32655.0,124.0,139,0,41-50 años,1
116556,male,33,1,28.0,0,1-2 year,yes,2630.0,156.0,65,0,31-40 años,1
116561,male,43,1,8.0,0,1-2 year,yes,40906.0,26.0,121,0,41-50 años,1
116562,female,21,1,50.0,0,< 1 year,yes,20347.0,160.0,99,0,20-30 años,1
116566,female,43,1,17.0,0,1-2 year,yes,75291.0,4.0,254,0,41-50 años,1
116569,female,23,1,24.0,0,< 1 year,yes,23527.0,151.0,266,0,20-30 años,1
116570,male,36,1,28.0,0,1-2 year,yes,43419.0,124.0,83,0,31-40 años,1
116572,male,47,1,7.0,0,1-2 year,yes,2630.0,124.0,21,1,41-50 años,1
116575,male,45,1,28.0,0,1-2 year,yes,29176.0,26.0,90,1,41-50 años,1
116577,female,60,1,29.0,0,> 2 years,yes,49110.0,26.0,296,0,51-60 años,1
116578,male,24,1,28.0,0,< 1 year,yes,33085.0,152.0,113,0,20-30 años,1
116582,female,33,1,15.0,0,< 1 year,yes,32152.0,124.0,265,0,31-40 años,1
116583,male,41,1,28.0,0,1-2 year,yes,44587.0,26.0,213,0,41-50 años,1
116584,female,29,1,28.0,0,< 1 year,yes,33997.0,152.0,159,1,20-30 años,1
116585,male,49,1,19.0,0,1-2 year,yes,29550.0,124.0,161,0,41-50 años,1
116586,male,21,1,48.0,0,< 1 year,yes,2630.0,152.0,34,0,20-30 años,1
116592,female,46,1,28.0,0,1-2 year,yes,34494.0,122.0,26,0,41-50 años,1
116595,male,43,1,28.0,0,1-2 year,yes,39134.0,26.0,275,0,41-50 años,1
116596,male,53,1,28.0,0,1-2 year,yes,45893.0,26.0,169,0,51-60 años,1
116597,female,23,1,41.0,0,< 1 year,yes,46062.0,152.0,169,0,20-30 años,1
116599,male,38,1,28.0,0,1-2 year,yes,40304.0,26.0,237,1,31-40 años,1
116600,male,49,1,28.0,0,1-2 year,yes,66744.0,124.0,62,1,41-50 años,1
116602,male,43,1,28.0,0,1-2 year,yes,55157.0,26.0,288,0,41-50 años,1
116604,male,21,1,8.0,0,< 1 year,yes,32067.0,152.0,297,0,20-30 años,1
116605,female,22,1,51.0,0,< 1 year,yes,31506.0,152.0,43,1,20-30 años,1
116607,male,41,1,17.0,0,1-2 year,yes,24686.0,156.0,65,0,41-50 años,1
116608,male,61,1,4.0,0,1-2 year,yes,32831.0,124.0,34,0,60+ años,1
116609,male,72,1,28.0,0,> 2 years,yes,48978.0,26.0,186,0,60+ años,1
116610,male,31,1,29.0,0,< 1 year,yes,2630.0,156.0,114,1,31-40 años,1
116611,female,46,1,28.0,0,1-2 year,yes,33192.0,122.0,97,0,41-50 años,1
116613,male,43,1,41.0,0,1-2 year,yes,26873.0,124.0,213,0,41-50 años,1
116616,male,68,1,48.0,0,1-2 year,yes,2630.0,15.0,172,0,60+ años,1
116620,male,66,1,28.0,0,1-2 year,yes,77169.0,26.0,159,1,60+ años,1
116623,male,48,1,28.0,0,1-2 year,yes,35752.0,124.0,26,0,41-50 años,1
116624,female,42,1,28.0,0,1-2 year,yes,2630.0,124.0,159,0,41-50 años,1
116625,female,21,1,50.0,0,< 1 year,yes,33838.0,160.0,154,0,20-30 años,1
116628,female,27,1,33.0,0,< 1 year,yes,29746.0,152.0,251,1,20-30 años,1
116629,male,58,1,16.0,0,> 2 years,yes,21995.0,124.0,20,0,51-60 años,1
116632,male,46,1,28.0,0,1-2 year,yes,39647.0,122.0,282,0,41-50 años,1
116633,male,51,1,28.0,0,1-2 year,yes,51137.0,124.0,181,0,51-60 años,1
116635,male,67,1,6.0,0,1-2 year,yes,43556.0,122.0,237,0,60+ años,1
116637,female,33,1,8.0,0,1-2 year,yes,32435.0,124.0,215,1,31-40 años,1
116638,female,51,1,8.0,0,1-2 year,yes,50485.0,124.0,193,0,51-60 años,1
116639,male,61,1,8.0,0,> 2 years,yes,2630.0,157.0,14,1,60+ años,1
116640,female,44,1,28.0,0,1-2 year,yes,39165.0,124.0,46,0,41-50 años,1
116645,female,35,1,28.0,0,1-2 year,yes,38153.0,26.0,18,0,31-40 años,1
116647,male,25,1,5.0,0,< 1 year,yes,22389.0,152.0,251,0,20-30 años,1
116649,male,30,1,24.0,0,1-2 year,yes,2630.0,157.0,157,0,20-30 años,1
116654,female,28,1,28.0,0,< 1 year,yes,28114.0,124.0,286,0,20-30 años,1
116655,male,66,1,28.0,0,> 2 years,yes,63318.0,26.0,231,1,60+ años,1
116657,female,44,1,50.0,0,1-2 year,yes,30067.0,8.0,294,0,41-50 años,1
116658,female,47,1,28.0,0,1-2 year,yes,35078.0,61.0,180,1,41-50 años,1
116659,female,49,1,28.0,0,1-2 year,yes,33025.0,26.0,183,1,41-50 años,1
116660,female,43,1,41.0,0,1-2 year,yes,29295.0,26.0,93,0,41-50 años,1
116663,female,26,1,8.0,0,< 1 year,yes,25511.0,152.0,219,0,20-30 años,1
116666,male,33,1,39.0,0,< 1 year,yes,33942.0,125.0,167,0,31-40 años,1
116668,male,38,1,8.0,0,1-2 year,yes,36123.0,7.0,45,0,31-40 años,1
116669,female,57,1,28.0,0,> 2 years,yes,34071.0,26.0,168,0,51-60 años,1
116670,female,36,1,28.0,0,1-2 year,yes,40391.0,122.0,14,0,31-40 años,1
116671,male,43,1,50.0,0,1-2 year,yes,27519.0,26.0,187,0,41-50 años,1
116672,male,49,1,0.0,0,1-2 year,yes,2630.0,122.0,254,0,41-50 años,1
116673,female,43,1,28.0,0,1-2 year,yes,61621.0,26.0,297,0,41-50 años,1
116675,female,41,1,11.0,0,1-2 year,yes,44534.0,124.0,199,0,41-50 años,1
116677,male,54,1,48.0,0,1-2 year,yes,2630.0,26.0,57,0,51-60 años,1
116678,male,30,1,6.0,0,1-2 year,yes,23153.0,26.0,84,1,20-30 años,1
116680,female,67,1,41.0,0,1-2 year,yes,43030.0,154.0,179,0,60+ años,1
116682,female,30,1,29.0,0,< 1 year,yes,40508.0,152.0,51,0,20-30 años,1
116684,male,48,1,50.0,0,1-2 year,yes,21822.0,26.0,24,1,41-50 años,1
116685,female,59,1,18.0,0,1-2 year,yes,32328.0,124.0,48,1,51-60 años,1
116689,male,59,1,28.0,0,1-2 year,yes,36774.0,13.0,64,0,51-60 años,1
116691,male,39,1,28.0,0,1-2 year,yes,35108.0,163.0,26,1,31-40 años,1
116692,male,31,1,28.0,0,1-2 year,yes,24008.0,163.0,27,1,31-40 años,1
116693,female,48,1,28.0,0,1-2 year,yes,37942.0,26.0,19,0,41-50 años,1
116694,female,62,1,28.0,0,1-2 year,yes,38136.0,157.0,243,0,60+ años,1
116695,male,50,1,21.0,0,1-2 year,yes,31791.0,124.0,104,0,41-50 años,1
116698,female,34,1,33.0,0,1-2 year,yes,33207.0,124.0,104,0,31-40 años,1
116701,male,32,1,28.0,0,< 1 year,yes,79187.0,124.0,264,0,31-40 años,1
116702,male,23,1,27.0,0,< 1 year,yes,28725.0,152.0,180,0,20-30 años,1
116703,male,39,1,38.0,0,1-2 year,yes,39545.0,124.0,12,1,31-40 años,1
116707,female,23,1,29.0,0,< 1 year,yes,26156.0,152.0,71,0,20-30 años,1
116711,female,26,1,41.0,0,1-2 year,yes,36647.0,26.0,152,0,20-30 años,1
116712,female,29,1,36.0,0,< 1 year,yes,2630.0,152.0,163,0,20-30 años,1
116725,male,33,1,28.0,0,< 1 year,yes,54702.0,124.0,57,1,31-40 años,1
116726,female,42,1,28.0,0,1-2 year,yes,28224.0,156.0,169,0,41-50 años,1
116727,female,69,1,28.0,0,1-2 year,yes,33444.0,54.0,130,0,60+ años,1
116728,male,70,1,46.0,0,1-2 year,yes,24562.0,124.0,295,1,60+ años,1
116732,male,38,1,43.0,0,1-2 year,yes,26095.0,26.0,223,1,31-40 años,1
116733,male,38,1,8.0,0,1-2 year,yes,35996.0,26.0,121,0,31-40 años,1
116734,male,48,1,46.0,0,1-2 year,yes,35377.0,124.0,130,0,41-50 años,1
116735,female,39,1,28.0,0,1-2 year,yes,25765.0,124.0,100,0,31-40 años,1
116738,male,41,1,28.0,0,1-2 year,yes,42965.0,124.0,266,0,41-50 años,1
116739,female,71,1,50.0,0,1-2 year,yes,32332.0,8.0,235,0,60+ años,1
116741,male,71,1,28.0,0,1-2 year,yes,2630.0,122.0,177,0,60+ años,1
116742,female,32,1,31.0,0,< 1 year,yes,2630.0,152.0,257,0,31-40 años,1
116743,male,74,1,11.0,0,1-2 year,yes,34869.0,26.0,60,1,60+ años,1
116748,female,50,1,45.0,0,1-2 year,yes,25003.0,26.0,152,0,41-50 años,1
116752,male,52,1,8.0,0,1-2 year,yes,31835.0,25.0,159,0,51-60 años,1
116753,male,31,1,7.0,0,1-2 year,yes,2630.0,157.0,67,0,31-40 años,1
116754,female,48,1,39.0,0,1-2 year,yes,2630.0,122.0,247,0,41-50 años,1
116757,male,43,1,8.0,0,1-2 year,yes,2630.0,157.0,214,0,41-50 años,1
116761,male,67,1,41.0,0,1-2 year,yes,52223.0,26.0,172,0,60+ años,1
116762,female,54,1,24.0,0,1-2 year,yes,29777.0,124.0,220,1,51-60 años,1
116763,female,32,1,46.0,0,< 1 year,yes,24460.0,124.0,148,1,31-40 años,1
116766,female,36,1,28.0,0,1-2 year,yes,2630.0,26.0,135,1,31-40 años,1
116767,male,25,1,18.0,0,1-2 year,yes,2630.0,156.0,122,0,20-30 años,1
116770,female,46,1,28.0,0,> 2 years,yes,56045.0,26.0,266,1,41-50 años,1
116773,female,65,1,28.0,0,1-2 year,yes,27963.0,122.0,196,0,60+ años,1
116774,female,49,1,23.0,0,1-2 year,yes,2630.0,156.0,203,1,41-50 años,1
116778,male,57,1,45.0,0,1-2 year,yes,37120.0,26.0,71,0,51-60 años,1
116779,male,21,1,8.0,0,< 1 year,yes,40472.0,160.0,102,0,20-30 años,1
116783,male,49,1,28.0,0,1-2 year,yes,51245.0,124.0,242,1,41-50 años,1
116795,female,29,1,11.0,0,1-2 year,yes,2630.0,156.0,30,0,20-30 años,1
116796,male,42,1,28.0,0,1-2 year,yes,39466.0,124.0,132,0,41-50 años,1
116797,male,58,1,48.0,0,1-2 year,yes,2630.0,15.0,75,0,51-60 años,1
116798,male,31,1,20.0,0,1-2 year,yes,2630.0,156.0,144,1,31-40 años,1
116800,female,59,1,31.0,0,1-2 year,yes,2630.0,9.0,66,0,51-60 años,1
116801,female,48,1,28.0,0,1-2 year,yes,49563.0,152.0,210,0,41-50 años,1
116804,male,51,1,8.0,0,> 2 years,yes,2630.0,124.0,251,0,51-60 años,1
116808,female,20,1,13.0,0,< 1 year,yes,25619.0,160.0,124,0,20-30 años,1
116811,male,45,1,28.0,0,1-2 year,yes,41936.0,124.0,48,0,41-50 años,1
116813,male,35,1,28.0,0,1-2 year,yes,2630.0,26.0,46,1,31-40 años,1
116815,female,23,1,8.0,0,< 1 year,yes,32216.0,152.0,238,0,20-30 años,1
116816,male,21,1,46.0,0,< 1 year,yes,29600.0,152.0,135,0,20-30 años,1
116817,female,38,1,45.0,0,1-2 year,yes,18828.0,124.0,33,1,31-40 años,1
116818,female,47,1,28.0,0,< 1 year,yes,46222.0,124.0,115,1,41-50 años,1
116820,male,32,1,28.0,0,< 1 year,yes,44695.0,124.0,254,0,31-40 años,1
116822,female,25,1,28.0,0,< 1 year,yes,40414.0,26.0,87,0,20-30 años,1
116829,male,50,1,28.0,0,> 2 years,yes,65140.0,4.0,50,0,41-50 años,1
116831,male,49,1,21.0,0,> 2 years,yes,2630.0,12.0,194,1,41-50 años,1
116833,male,44,1,28.0,0,1-2 year,yes,27070.0,124.0,24,0,41-50 años,1
116836,male,43,1,28.0,0,1-2 year,yes,28764.0,124.0,63,1,41-50 años,1
116838,female,43,1,28.0,0,1-2 year,yes,42132.0,124.0,220,1,41-50 años,1
116840,female,21,1,46.0,0,< 1 year,yes,34680.0,152.0,250,0,20-30 años,1
116841,male,22,1,21.0,0,< 1 year,yes,2630.0,152.0,287,0,20-30 años,1
116842,male,38,1,46.0,0,1-2 year,yes,2630.0,163.0,268,0,31-40 años,1
116843,female,80,1,28.0,0,1-2 year,yes,29663.0,26.0,251,0,60+ años,1
116844,female,69,1,28.0,0,1-2 year,yes,25395.0,26.0,46,0,60+ años,1
116845,female,37,1,28.0,0,1-2 year,yes,48106.0,124.0,105,0,31-40 años,1
116847,male,43,1,8.0,0,1-2 year,yes,41465.0,124.0,261,0,41-50 años,1
116849,male,44,1,36.0,0,1-2 year,yes,27312.0,26.0,290,1,41-50 años,1
116851,male,49,1,50.0,0,1-2 year,yes,25562.0,124.0,290,0,41-50 años,1
116852,male,39,1,28.0,0,1-2 year,yes,49500.0,122.0,194,1,31-40 años,1
116854,female,64,1,28.0,0,1-2 year,yes,34540.0,26.0,64,0,60+ años,1
116855,female,21,1,15.0,0,< 1 year,yes,35185.0,160.0,156,0,20-30 años,1
116857,female,36,1,46.0,0,1-2 year,yes,2630.0,156.0,229,0,31-40 años,1
116861,male,45,1,45.0,0,1-2 year,yes,26658.0,26.0,213,0,41-50 años,1
116863,male,70,1,28.0,0,1-2 year,yes,44160.0,26.0,121,0,60+ años,1
116864,female,47,1,45.0,0,1-2 year,yes,2630.0,124.0,262,0,41-50 años,1
116865,male,21,1,11.0,0,1-2 year,yes,2630.0,156.0,164,0,20-30 años,1
116868,male,44,1,33.0,0,1-2 year,yes,41053.0,124.0,42,0,41-50 años,1
116871,female,41,1,48.0,0,1-2 year,yes,2630.0,15.0,122,0,41-50 años,1
116873,male,53,1,33.0,0,1-2 year,yes,30604.0,26.0,294,0,51-60 años,1
116874,male,48,1,28.0,0,1-2 year,yes,49904.0,26.0,299,0,41-50 años,1
116876,female,28,1,37.0,0,< 1 year,yes,30520.0,157.0,72,0,20-30 años,1
116878,male,53,1,28.0,0,1-2 year,yes,51032.0,26.0,235,1,51-60 años,1
116879,female,71,1,28.0,0,1-2 year,yes,73122.0,26.0,165,1,60+ años,1
116880,female,80,1,39.0,0,1-2 year,yes,30160.0,124.0,54,0,60+ años,1
116881,female,28,1,8.0,0,< 1 year,yes,45893.0,152.0,174,0,20-30 años,1
116884,female,20,1,28.0,0,< 1 year,yes,29083.0,160.0,57,0,20-30 años,1
116885,male,39,1,38.0,0,1-2 year,yes,45565.0,156.0,76,0,31-40 años,1
116886,male,44,1,32.0,0,> 2 years,yes,37831.0,124.0,160,1,41-50 años,1
116888,male,44,1,20.0,0,1-2 year,yes,2630.0,124.0,200,0,41-50 años,1
116889,male,42,1,9.0,0,1-2 year,yes,35909.0,26.0,211,1,41-50 años,1
116890,male,52,1,28.0,0,1-2 year,yes,39742.0,124.0,19,0,51-60 años,1
116897,male,23,1,22.0,0,< 1 year,yes,2630.0,160.0,264,0,20-30 años,1
116898,male,46,1,30.0,0,1-2 year,yes,2630.0,124.0,235,0,41-50 años,1
116900,male,39,1,28.0,0,1-2 year,yes,34651.0,31.0,201,0,31-40 años,1
116901,female,25,1,8.0,0,< 1 year,yes,40975.0,152.0,284,0,20-30 años,1
116902,male,74,1,52.0,0,1-2 year,yes,37342.0,26.0,60,0,60+ años,1
116908,female,26,1,37.0,0,< 1 year,yes,29699.0,152.0,220,0,20-30 años,1
116910,male,34,1,26.0,0,1-2 year,yes,35322.0,124.0,82,0,31-40 años,1
116911,male,47,1,28.0,0,1-2 year,yes,42628.0,122.0,268,0,41-50 años,1
116912,male,51,1,28.0,0,1-2 year,yes,31800.0,124.0,98,0,51-60 años,1
116913,male,20,1,11.0,0,< 1 year,yes,46644.0,160.0,172,0,20-30 años,1
116914,female,20,1,47.0,0,< 1 year,yes,25150.0,160.0,257,0,20-30 años,1
116916,male,22,1,40.0,0,< 1 year,yes,30162.0,152.0,26,0,20-30 años,1
116919,female,24,1,28.0,0,< 1 year,yes,33554.0,152.0,90,0,20-30 años,1
116923,male,34,1,15.0,0,< 1 year,yes,32219.0,124.0,121,1,31-40 años,1
116924,male,43,1,8.0,0,1-2 year,yes,39109.0,155.0,214,0,41-50 años,1
116925,male,46,1,46.0,0,1-2 year,yes,2630.0,26.0,140,0,41-50 años,1
116926,male,24,1,28.0,0,< 1 year,yes,28802.0,152.0,147,0,20-30 años,1
116927,male,54,1,50.0,0,1-2 year,yes,39983.0,124.0,53,0,51-60 años,1
116928,female,52,1,28.0,0,1-2 year,yes,56335.0,60.0,160,0,51-60 años,1
116935,male,54,1,47.0,0,1-2 year,yes,49127.0,26.0,257,1,51-60 años,1
116937,male,43,1,8.0,0,1-2 year,yes,34133.0,26.0,63,0,41-50 años,1
116938,male,48,1,28.0,0,1-2 year,yes,50793.0,124.0,94,0,41-50 años,1
116939,male,45,1,28.0,0,1-2 year,yes,38514.0,124.0,132,0,41-50 años,1
116940,male,40,1,28.0,0,1-2 year,yes,46433.0,13.0,143,0,31-40 años,1
116941,female,25,1,33.0,0,< 1 year,yes,61292.0,152.0,22,0,20-30 años,1
116942,female,26,1,47.0,0,< 1 year,yes,28030.0,152.0,91,0,20-30 años,1
116943,male,41,1,11.0,0,1-2 year,yes,28325.0,124.0,187,0,41-50 años,1
116944,male,30,1,1.0,0,1-2 year,yes,2630.0,124.0,173,0,20-30 años,1
116945,male,54,1,3.0,0,1-2 year,yes,38078.0,124.0,163,0,51-60 años,1
116946,female,51,1,28.0,0,1-2 year,yes,32237.0,26.0,38,0,51-60 años,1
116947,female,22,1,22.0,0,< 1 year,yes,26276.0,152.0,222,0,20-30 años,1
116949,female,26,1,49.0,0,< 1 year,yes,2630.0,152.0,247,0,20-30 años,1
116952,female,62,1,18.0,0,1-2 year,yes,32264.0,124.0,136,0,60+ años,1
116953,female,33,1,41.0,0,< 1 year,yes,26324.0,152.0,281,0,31-40 años,1
116954,male,21,1,30.0,0,< 1 year,yes,27744.0,152.0,180,0,20-30 años,1
116955,female,21,1,36.0,0,< 1 year,yes,37457.0,160.0,46,0,20-30 años,1
116957,female,39,1,39.0,0,1-2 year,yes,55241.0,124.0,41,0,31-40 años,1
116959,male,48,1,28.0,0,1-2 year,yes,54916.0,163.0,296,0,41-50 años,1
116963,female,31,1,28.0,0,< 1 year,yes,31977.0,124.0,213,1,31-40 años,1
116965,male,62,1,28.0,0,> 2 years,yes,34171.0,26.0,264,0,60+ años,1
116966,male,48,1,28.0,0,1-2 year,yes,36623.0,124.0,154,0,41-50 años,1
116970,female,24,1,30.0,0,< 1 year,yes,22379.0,152.0,111,1,20-30 años,1
116971,male,68,1,28.0,0,> 2 years,yes,48586.0,124.0,51,0,60+ años,1
116974,male,79,1,28.0,0,> 2 years,yes,38325.0,139.0,64,1,60+ años,1
116976,male,65,1,8.0,0,> 2 years,yes,34246.0,124.0,195,0,60+ años,1
116977,female,41,1,28.0,0,1-2 year,yes,46805.0,26.0,162,1,41-50 años,1
116980,male,26,1,46.0,0,< 1 year,yes,33329.0,152.0,56,0,20-30 años,1
116981,male,56,1,3.0,0,1-2 year,yes,35268.0,26.0,42,0,51-60 años,1
116985,male,33,1,28.0,0,1-2 year,yes,2630.0,157.0,100,0,31-40 años,1
116986,male,29,1,41.0,0,< 1 year,yes,35909.0,156.0,150,0,20-30 años,1
116987,female,39,1,28.0,0,1-2 year,yes,39906.0,147.0,149,0,31-40 años,1
116989,male,22,1,30.0,0,< 1 year,yes,26511.0,152.0,275,0,20-30 años,1
116991,female,44,1,28.0,0,1-2 year,yes,42327.0,26.0,124,1,41-50 años,1
116992,male,25,1,28.0,0,< 1 year,yes,52141.0,152.0,187,0,20-30 años,1
116993,female,55,1,28.0,0,1-2 year,yes,32558.0,122.0,200,0,51-60 años,1
116994,male,67,1,33.0,0,1-2 year,yes,31480.0,124.0,122,1,60+ años,1
116995,male,39,1,28.0,0,1-2 year,yes,32876.0,4.0,81,1,31-40 años,1
116996,female,25,1,27.0,0,< 1 year,yes,29913.0,151.0,230,0,20-30 años,1
117003,female,55,1,28.0,0,1-2 year,yes,37444.0,124.0,12,0,51-60 años,1
117010,female,24,1,46.0,0,< 1 year,yes,20089.0,152.0,36,0,20-30 años,1
117011,female,25,1,37.0,0,< 1 year,yes,30709.0,152.0,31,0,20-30 años,1
117015,female,44,1,28.0,0,1-2 year,yes,54747.0,124.0,216,1,41-50 años,1
117017,female,74,1,28.0,0,> 2 years,yes,64823.0,124.0,182,0,60+ años,1
117019,female,25,1,28.0,0,< 1 year,yes,22042.0,26.0,191,1,20-30 años,1
117022,male,41,1,0.0,0,1-2 year,yes,2630.0,124.0,275,0,41-50 años,1
117023,male,57,1,45.0,0,1-2 year,yes,2630.0,26.0,59,0,51-60 años,1
117024,female,49,1,28.0,0,1-2 year,yes,53835.0,26.0,194,1,41-50 años,1
117025,female,75,1,28.0,0,1-2 year,yes,2630.0,124.0,244,0,60+ años,1
117026,female,21,1,50.0,0,< 1 year,yes,32811.0,152.0,50,0,20-30 años,1
117028,male,46,1,28.0,0,1-2 year,yes,73929.0,26.0,127,0,41-50 años,1
117031,male,32,1,8.0,0,< 1 year,yes,27214.0,124.0,76,0,31-40 años,1
117034,female,78,1,14.0,0,1-2 year,yes,18561.0,26.0,263,0,60+ años,1
117036,male,71,1,46.0,0,1-2 year,yes,2630.0,124.0,239,1,60+ años,1
117041,female,48,1,28.0,0,1-2 year,yes,50658.0,52.0,190,0,41-50 años,1
117045,female,48,1,28.0,0,1-2 year,yes,40367.0,122.0,258,0,41-50 años,1
117046,male,41,1,28.0,0,1-2 year,yes,30816.0,125.0,242,0,41-50 años,1
117047,male,45,1,46.0,0,1-2 year,yes,25899.0,124.0,47,0,41-50 años,1
117048,male,21,1,7.0,0,1-2 year,yes,2630.0,156.0,77,0,20-30 años,1
117050,female,34,1,12.0,0,1-2 year,yes,30956.0,154.0,92,0,31-40 años,1
117053,male,35,1,47.0,0,1-2 year,yes,26656.0,124.0,37,1,31-40 años,1
117054,female,26,1,15.0,0,< 1 year,yes,30093.0,152.0,196,0,20-30 años,1
117055,male,38,1,28.0,0,1-2 year,yes,41246.0,124.0,230,1,31-40 años,1
117056,male,51,1,28.0,0,> 2 years,yes,38135.0,60.0,136,0,51-60 años,1
117058,female,42,1,24.0,0,1-2 year,yes,28746.0,124.0,273,0,41-50 años,1
117060,female,68,1,28.0,0,1-2 year,yes,40925.0,26.0,120,0,60+ años,1
117061,female,38,1,39.0,0,1-2 year,yes,26692.0,26.0,278,1,31-40 años,1
117062,male,61,1,8.0,0,1-2 year,yes,31256.0,26.0,134,0,60+ años,1
117064,male,54,1,2.0,0,1-2 year,yes,34495.0,124.0,177,0,51-60 años,1
117072,male,36,1,28.0,0,1-2 year,yes,40108.0,124.0,224,1,31-40 años,1
117073,male,52,1,0.0,0,1-2 year,yes,2630.0,26.0,27,0,51-60 años,1
117079,female,48,1,28.0,0,1-2 year,yes,34440.0,26.0,277,0,41-50 años,1
117081,female,60,1,8.0,0,1-2 year,yes,42564.0,30.0,133,0,51-60 años,1
117082,female,52,1,28.0,0,1-2 year,yes,27817.0,124.0,237,0,51-60 años,1
117083,male,74,0,28.0,0,1-2 year,yes,42275.0,26.0,133,0,60+ años,1
117085,male,44,1,36.0,0,1-2 year,yes,2630.0,156.0,295,1,41-50 años,1
117087,male,45,1,44.0,0,1-2 year,yes,2630.0,26.0,204,0,41-50 años,1
